,ghi,dhi,dni,temp_air,wind_speed
2023-01-15 11:00:00+00:00,0.0,0.0,0.0,-14.0,1.3
2023-01-15 12:00:00+00:00,0.0,0.0,0.0,-14.4,1.4
2023-01-15 13:00:00+00:00,0.0,0.0,0.0,-14.900000000000002,1.45
2023-01-15 14:00:00+00:00,0.0,0.0,0.0,-15.400000000000002,1.4500000000000002
2023-01-15 15:00:00+00:00,31.5,20.5,215.5,-15.0,1.4000000000000001
2023-01-15 16:00:00+00:00,181.0,70.0,566.5,-13.0,1.4500000000000002
2023-01-15 17:00:00+00:00,330.5,54.5,882.5,-10.6,1.75
2023-01-15 18:00:00+00:00,411.0,100.5,794.5,-9.0,1.75
2023-01-15 19:00:00+00:00,470.5,85.5,902.0,-8.100000000000001,1.7000000000000002
2023-01-15 20:00:00+00:00,445.0,98.0,833.5,-7.65,2.0
2023-01-15 21:00:00+00:00,392.0,61.5,916.0,-7.85,2.2
2023-01-15 22:00:00+00:00,270.5,49.5,837.5,-9.05,1.8
2023-01-15 23:00:00+00:00,81.5,53.5,210.5,-11.6,1.25
2023-01-16 00:00:00+00:00,2.0,2.5,26.0,-13.95,1.05
2023-01-16 01:00:00+00:00,0.0,0.0,0.0,-15.450000000000001,1.1
2023-01-16 02:00:00+00:00,0.0,0.0,0.0,-16.700000000000003,1.3
2023-01-16 03:00:00+00:00,0.0,0.0,0.0,-17.5,1.55
2023-01-16 04:00:00+00:00,0.0,0.0,0.0,-17.4,1.6
2023-01-16 05:00:00+00:00,0.0,0.0,0.0,-16.6,1.6
2023-01-16 06:00:00+00:00,0.0,0.0,0.0,-15.450000000000001,1.5
2023-01-16 07:00:00+00:00,0.0,0.0,0.0,-14.5,1.3
2023-01-16 08:00:00+00:00,0.0,0.0,0.0,-13.75,1.2000000000000002
2023-01-16 09:00:00+00:00,0.0,0.0,0.0,-13.5,1.15
2023-01-16 10:00:00+00:00,0.0,0.0,0.0,-13.45,1.2000000000000002
2023-01-16 11:00:00+00:00,0.0,0.0,0.0,-13.3,1.2000000000000002
2023-01-16 12:00:00+00:00,0.0,0.0,0.0,-13.05,1.1
2023-01-16 13:00:00+00:00,0.0,0.0,0.0,-12.85,1.05
2023-01-16 14:00:00+00:00,0.0,0.0,0.0,-13.05,1.0
2023-01-16 15:00:00+00:00,34.0,24.5,181.0,-13.25,1.05
2023-01-16 16:00:00+00:00,188.5,37.5,766.0,-12.0,0.9500000000000002
2023-01-16 17:00:00+00:00,332.5,45.0,914.0,-9.5,0.9500000000000001
2023-01-16 18:00:00+00:00,432.0,54.5,959.0,-7.65,1.1
2023-01-16 19:00:00+00:00,477.0,54.0,985.0,-6.8,1.1
2023-01-16 20:00:00+00:00,463.5,53.5,978.0,-6.45,1.2
2023-01-16 21:00:00+00:00,390.0,68.0,886.0,-6.6000000000000005,1.15
2023-01-16 22:00:00+00:00,272.5,47.5,842.0,-7.6000000000000005,0.75
2023-01-16 23:00:00+00:00,116.5,44.0,533.5,-9.4,0.55
2023-01-17 00:00:00+00:00,2.0,2.5,11.5,-11.149999999999999,0.8
2023-01-17 01:00:00+00:00,0.0,0.0,0.0,-12.149999999999999,0.9500000000000001
2023-01-17 02:00:00+00:00,0.0,0.0,0.0,-12.55,0.95
2023-01-17 03:00:00+00:00,0.0,0.0,0.0,-12.55,1.0
2023-01-17 04:00:00+00:00,0.0,0.0,0.0,-12.45,1.1500000000000001
2023-01-17 05:00:00+00:00,0.0,0.0,0.0,-12.3,1.2000000000000002
2023-01-17 06:00:00+00:00,0.0,0.0,0.0,-12.0,1.1
2023-01-17 07:00:00+00:00,0.0,0.0,0.0,-11.6,0.95
2023-01-17 08:00:00+00:00,0.0,0.0,0.0,-11.2,0.8999999999999999
2023-01-17 09:00:00+00:00,0.0,0.0,0.0,-11.05,0.8500000000000001
2023-01-17 10:00:00+00:00,0.0,0.0,0.0,-11.2,0.8
2023-01-17 11:00:00+00:00,0.0,0.0,0.0,-11.5,0.8
2023-01-17 12:00:00+00:00,0.0,0.0,0.0,-12.149999999999999,1.0
2023-01-17 13:00:00+00:00,0.0,0.0,0.0,-12.85,1.25
2023-01-17 14:00:00+00:00,0.0,0.0,0.0,-13.1,1.5
2023-01-17 15:00:00+00:00,21.5,21.5,1.5,-12.05,1.7000000000000002
2023-01-17 16:00:00+00:00,185.0,52.5,662.5,-9.5,2.3000000000000003
2023-01-17 17:00:00+00:00,320.0,68.0,794.5,-7.25,2.85
2023-01-17 18:00:00+00:00,414.5,88.5,822.5,-6.0,3.0
2023-01-17 19:00:00+00:00,478.0,66.0,952.5,-5.4,3.0
2023-01-17 20:00:00+00:00,445.0,104.5,805.5,-5.200000000000001,2.85
2023-01-17 21:00:00+00:00,343.5,152.5,519.5,-5.4,2.45
2023-01-17 22:00:00+00:00,270.0,67.0,748.0,-6.15,1.9000000000000001
2023-01-17 23:00:00+00:00,96.0,52.5,312.0,-7.6,1.85
2023-01-18 00:00:00+00:00,1.0,1.0,0.0,-8.9,2.35
2023-01-18 01:00:00+00:00,0.0,0.0,0.0,-9.9,2.8
2023-01-18 02:00:00+00:00,0.0,0.0,0.0,-10.7,3.1
2023-01-18 03:00:00+00:00,0.0,0.0,0.0,-11.100000000000001,3.25
2023-01-18 04:00:00+00:00,0.0,0.0,0.0,-11.200000000000001,3.2
2023-01-18 05:00:00+00:00,0.0,0.0,0.0,-11.200000000000001,3.25
2023-01-18 06:00:00+00:00,0.0,0.0,0.0,-11.15,3.3
2023-01-18 07:00:00+00:00,0.0,0.0,0.0,-11.15,3.25
2023-01-18 08:00:00+00:00,0.0,0.0,0.0,-11.2,3.05
2023-01-18 09:00:00+00:00,0.0,0.0,0.0,-11.4,2.75
2023-01-18 10:00:00+00:00,0.0,0.0,0.0,-11.8,2.4
2023-01-18 11:00:00+00:00,0.0,0.0,0.0,-12.5,2.15
2023-01-18 12:00:00+00:00,0.0,0.0,0.0,-13.100000000000001,2.0
2023-01-18 13:00:00+00:00,0.0,0.0,0.0,-13.65,1.8
2023-01-18 14:00:00+00:00,0.0,0.0,0.0,-14.2,1.6500000000000001
2023-01-18 15:00:00+00:00,34.0,19.5,263.0,-13.75,1.5
2023-01-18 16:00:00+00:00,198.5,38.5,793.5,-11.3,1.3
2023-01-18 17:00:00+00:00,340.5,49.5,911.0,-8.0,1.25
2023-01-18 18:00:00+00:00,439.5,55.5,961.5,-5.7,1.35
2023-01-18 19:00:00+00:00,483.5,57.5,977.0,-4.550000000000001,1.55
2023-01-18 20:00:00+00:00,467.5,57.5,963.0,-4.15,1.7
2023-01-18 21:00:00+00:00,371.5,110.0,705.5,-4.1,1.6
2023-01-18 22:00:00+00:00,224.5,122.5,372.0,-4.75,1.15
2023-01-18 23:00:00+00:00,111.5,45.0,463.5,-5.9,0.75
2023-01-19 00:00:00+00:00,2.5,3.0,24.5,-7.0,0.65
2023-01-19 01:00:00+00:00,0.0,0.0,0.0,-7.699999999999999,0.6000000000000001
2023-01-19 02:00:00+00:00,0.0,0.0,0.0,-8.25,0.8500000000000001
2023-01-19 03:00:00+00:00,0.0,0.0,0.0,-9.15,1.05
2023-01-19 04:00:00+00:00,0.0,0.0,0.0,-10.4,1.05
2023-01-19 05:00:00+00:00,0.0,0.0,0.0,-11.25,1.05
2023-01-19 06:00:00+00:00,0.0,0.0,0.0,-11.45,1.2
2023-01-19 07:00:00+00:00,0.0,0.0,0.0,-11.4,1.3
2023-01-19 08:00:00+00:00,0.0,0.0,0.0,-11.25,1.3
2023-01-19 09:00:00+00:00,0.0,0.0,0.0,-11.0,1.3
2023-01-19 10:00:00+00:00,0.0,0.0,0.0,-10.65,1.3
2023-01-19 11:00:00+00:00,0.0,0.0,0.0,-10.25,1.2
2023-01-19 12:00:00+00:00,0.0,0.0,0.0,-10.0,1.15
2023-01-19 13:00:00+00:00,0.0,0.0,0.0,-9.8,1.1500000000000001
2023-01-19 14:00:00+00:00,0.0,0.0,0.0,-9.55,1.1500000000000001
2023-01-19 15:00:00+00:00,37.0,26.0,198.5,-8.65,1.1500000000000001
2023-01-19 16:00:00+00:00,131.5,84.0,231.0,-6.949999999999999,1.25
2023-01-19 17:00:00+00:00,251.0,115.5,421.0,-5.300000000000001,1.4000000000000001
2023-01-19 18:00:00+00:00,331.0,138.0,480.0,-4.5,1.4500000000000002
2023-01-19 19:00:00+00:00,362.5,162.5,456.0,-4.050000000000001,1.4500000000000002
2023-01-19 20:00:00+00:00,391.0,217.0,405.5,-3.8000000000000003,1.35
2023-01-19 21:00:00+00:00,193.0,183.5,25.5,-3.6500000000000004,1.15
2023-01-19 22:00:00+00:00,120.5,94.5,94.5,-3.75,0.8
2023-01-19 23:00:00+00:00,80.5,52.0,195.0,-4.2,0.75
2023-01-20 00:00:00+00:00,3.0,3.0,16.0,-4.949999999999999,0.9
2023-01-20 01:00:00+00:00,0.0,0.0,0.0,-5.8500000000000005,1.1
2023-01-20 02:00:00+00:00,0.0,0.0,0.0,-6.95,1.25
2023-01-20 03:00:00+00:00,0.0,0.0,0.0,-8.1,1.4
2023-01-20 04:00:00+00:00,0.0,0.0,0.0,-9.15,1.55
2023-01-20 05:00:00+00:00,0.0,0.0,0.0,-9.65,1.7
2023-01-20 06:00:00+00:00,0.0,0.0,0.0,-9.700000000000001,1.85
2023-01-20 07:00:00+00:00,0.0,0.0,0.0,-9.55,1.95
2023-01-20 08:00:00+00:00,0.0,0.0,0.0,-9.55,1.9500000000000002
2023-01-20 09:00:00+00:00,0.0,0.0,0.0,-9.700000000000001,1.9
2023-01-20 10:00:00+00:00,0.0,0.0,0.0,-10.0,1.8000000000000003
2023-01-20 11:00:00+00:00,0.0,0.0,0.0,-10.450000000000001,1.75
2023-01-20 12:00:00+00:00,0.0,0.0,0.0,-11.1,1.7
2023-01-20 13:00:00+00:00,0.0,0.0,0.0,-11.65,1.65
2023-01-20 14:00:00+00:00,0.0,0.0,0.0,-11.85,1.65
2023-01-20 15:00:00+00:00,30.0,14.5,255.0,-10.75,1.55
2023-01-20 16:00:00+00:00,176.5,49.5,616.0,-8.05,1.5
2023-01-20 17:00:00+00:00,254.5,79.5,538.0,-5.5,1.5
2023-01-20 18:00:00+00:00,370.5,123.0,610.5,-4.25,1.2000000000000002
2023-01-20 19:00:00+00:00,370.5,163.5,468.5,-3.6,1.0
2023-01-20 20:00:00+00:00,435.0,143.5,672.5,-3.4000000000000004,1.25
2023-01-20 21:00:00+00:00,351.0,128.5,587.5,-3.5500000000000003,1.3
2023-01-20 22:00:00+00:00,243.0,103.5,494.0,-4.15,1.15
2023-01-20 23:00:00+00:00,91.5,52.0,260.0,-5.45,1.1500000000000001
2023-01-21 00:00:00+00:00,4.0,4.0,0.5,-7.5,1.1
2023-01-21 01:00:00+00:00,0.0,0.0,0.0,-9.95,1.2
2023-01-21 02:00:00+00:00,0.0,0.0,0.0,-11.700000000000001,1.3
2023-01-21 03:00:00+00:00,0.0,0.0,0.0,-12.450000000000001,1.4
2023-01-21 04:00:00+00:00,0.0,0.0,0.0,-12.700000000000001,1.35
2023-01-21 05:00:00+00:00,0.0,0.0,0.0,-12.700000000000001,1.35
2023-01-21 06:00:00+00:00,0.0,0.0,0.0,-12.5,1.4
2023-01-21 07:00:00+00:00,0.0,0.0,0.0,-12.3,1.35
2023-01-21 08:00:00+00:00,0.0,0.0,0.0,-11.950000000000001,1.4000000000000001
2023-01-21 09:00:00+00:00,0.0,0.0,0.0,-11.55,1.5
2023-01-21 10:00:00+00:00,0.0,0.0,0.0,-11.1,1.5
2023-01-21 11:00:00+00:00,0.0,0.0,0.0,-10.65,1.4500000000000002
2023-01-21 12:00:00+00:00,0.0,0.0,0.0,-10.3,1.35
2023-01-21 13:00:00+00:00,0.0,0.0,0.0,-10.100000000000001,1.2000000000000002
2023-01-21 14:00:00+00:00,0.0,0.0,0.0,-9.95,1.05
2023-01-21 15:00:00+00:00,41.5,28.5,207.0,-9.4,0.95
2023-01-21 16:00:00+00:00,172.5,58.0,548.0,-7.75,0.8500000000000001
2023-01-21 17:00:00+00:00,230.5,73.0,480.0,-5.800000000000001,0.7000000000000001
2023-01-21 18:00:00+00:00,292.5,96.5,480.5,-4.55,0.6000000000000001
2023-01-21 19:00:00+00:00,341.0,118.0,500.5,-3.95,0.75
2023-01-21 20:00:00+00:00,319.5,105.5,489.5,-3.9000000000000004,1.05
2023-01-21 21:00:00+00:00,332.0,117.5,560.5,-4.0,1.15
2023-01-21 22:00:00+00:00,235.5,70.5,577.5,-4.7,1.0
2023-01-21 23:00:00+00:00,131.0,44.5,559.0,-6.15,0.7000000000000001
2023-01-22 00:00:00+00:00,7.0,7.0,77.0,-7.7,0.7000000000000001
2023-01-22 01:00:00+00:00,0.0,0.0,0.0,-8.8,0.75
2023-01-22 02:00:00+00:00,0.0,0.0,0.0,-9.6,0.8500000000000001
2023-01-22 03:00:00+00:00,0.0,0.0,0.0,-10.25,0.8
2023-01-22 04:00:00+00:00,0.0,0.0,0.0,-10.45,0.8500000000000001
2023-01-22 05:00:00+00:00,0.0,0.0,0.0,-10.45,0.9500000000000001
2023-01-22 06:00:00+00:00,0.0,0.0,0.0,-10.4,1.0
2023-01-22 07:00:00+00:00,0.0,0.0,0.0,-10.25,1.05
2023-01-22 08:00:00+00:00,0.0,0.0,0.0,-10.2,1.1
2023-01-22 09:00:00+00:00,0.0,0.0,0.0,-10.350000000000001,1.15
2023-01-22 10:00:00+00:00,0.0,0.0,0.0,-10.5,1.35
2023-01-22 11:00:00+00:00,0.0,0.0,0.0,-10.5,1.4
2023-01-22 12:00:00+00:00,0.0,0.0,0.0,-10.5,1.5
2023-01-22 13:00:00+00:00,0.0,0.0,0.0,-10.45,1.75
2023-01-22 14:00:00+00:00,0.0,0.0,0.0,-10.2,2.05
2023-01-22 15:00:00+00:00,34.0,33.0,16.0,-9.25,2.75
2023-01-22 16:00:00+00:00,173.5,73.0,474.5,-7.75,3.45
2023-01-22 17:00:00+00:00,323.5,107.0,656.0,-6.45,3.75
2023-01-22 18:00:00+00:00,429.5,105.0,788.5,-5.55,3.8000000000000003
2023-01-22 19:00:00+00:00,431.0,161.5,600.5,-5.15,3.6
2023-01-22 20:00:00+00:00,400.0,163.0,538.5,-4.95,3.1500000000000004
2023-01-22 21:00:00+00:00,306.0,115.0,495.0,-4.95,2.6
2023-01-22 22:00:00+00:00,234.0,117.0,404.5,-5.4,1.85
2023-01-22 23:00:00+00:00,90.0,76.5,86.5,-6.65,1.55
2023-01-23 00:00:00+00:00,4.0,4.0,0.5,-8.4,1.65
2023-01-23 01:00:00+00:00,0.0,0.0,0.0,-9.900000000000002,1.7000000000000002
2023-01-23 02:00:00+00:00,0.0,0.0,0.0,-10.7,1.75
2023-01-23 03:00:00+00:00,0.0,0.0,0.0,-10.600000000000001,1.9000000000000001
2023-01-23 04:00:00+00:00,0.0,0.0,0.0,-10.2,2.0
2023-01-23 05:00:00+00:00,0.0,0.0,0.0,-9.95,2.05
2023-01-23 06:00:00+00:00,0.0,0.0,0.0,-9.850000000000001,2.1500000000000004
2023-01-23 07:00:00+00:00,0.0,0.0,0.0,-9.950000000000001,2.2
2023-01-23 08:00:00+00:00,0.0,0.0,0.0,-10.0,2.1500000000000004
2023-01-23 09:00:00+00:00,0.0,0.0,0.0,-10.250000000000002,2.05
2023-01-23 10:00:00+00:00,0.0,0.0,0.0,-10.450000000000001,1.7500000000000002
2023-01-23 11:00:00+00:00,0.0,0.0,0.0,-10.4,1.5
2023-01-23 12:00:00+00:00,0.0,0.0,0.0,-10.100000000000001,1.3
2023-01-23 13:00:00+00:00,0.0,0.0,0.0,-9.8,1.2000000000000002
2023-01-23 14:00:00+00:00,0.0,0.0,0.0,-9.45,1.1
2023-01-23 15:00:00+00:00,46.5,28.0,278.0,-8.95,1.1
2023-01-23 16:00:00+00:00,204.0,54.5,698.5,-7.699999999999999,0.9500000000000002
2023-01-23 17:00:00+00:00,346.0,81.5,793.5,-5.9,0.9500000000000001
2023-01-23 18:00:00+00:00,429.0,129.0,724.0,-4.7,1.15
2023-01-23 19:00:00+00:00,412.5,161.5,554.0,-4.15,1.25
2023-01-23 20:00:00+00:00,264.5,216.5,107.5,-3.8500000000000005,1.4500000000000002
2023-01-23 21:00:00+00:00,156.0,145.5,27.0,-3.85,1.4
2023-01-23 22:00:00+00:00,102.5,86.5,55.5,-4.25,1.15
2023-01-23 23:00:00+00:00,45.5,45.5,0.5,-5.15,1.05
2023-01-24 00:00:00+00:00,6.5,6.0,42.5,-6.699999999999999,1.1
2023-01-24 01:00:00+00:00,0.0,0.0,0.0,-8.5,1.3
2023-01-24 02:00:00+00:00,0.0,0.0,0.0,-10.4,1.55
2023-01-24 03:00:00+00:00,0.0,0.0,0.0,-11.6,1.8
2023-01-24 04:00:00+00:00,0.0,0.0,0.0,-12.100000000000001,1.9500000000000002
2023-01-24 05:00:00+00:00,0.0,0.0,0.0,-12.35,2.0
2023-01-24 06:00:00+00:00,0.0,0.0,0.0,-12.649999999999999,1.9500000000000002
2023-01-24 07:00:00+00:00,0.0,0.0,0.0,-12.95,1.9000000000000001
2023-01-24 08:00:00+00:00,0.0,0.0,0.0,-13.2,1.8
2023-01-24 09:00:00+00:00,0.0,0.0,0.0,-13.3,1.75
2023-01-24 10:00:00+00:00,0.0,0.0,0.0,-13.2,1.7000000000000002
2023-01-24 11:00:00+00:00,0.0,0.0,0.0,-12.95,1.65
2023-01-24 12:00:00+00:00,0.0,0.0,0.0,-12.7,1.5
2023-01-24 13:00:00+00:00,0.0,0.0,0.0,-12.7,1.3
2023-01-24 14:00:00+00:00,0.0,0.0,0.0,-13.05,1.2000000000000002
2023-01-24 15:00:00+00:00,50.0,23.0,400.0,-12.75,1.2000000000000002
2023-01-24 16:00:00+00:00,192.0,65.5,584.0,-10.4,1.05
2023-01-24 17:00:00+00:00,306.5,122.0,548.5,-6.8500000000000005,1.1500000000000001
2023-01-24 18:00:00+00:00,431.0,131.5,716.0,-4.65,1.4500000000000002
2023-01-24 19:00:00+00:00,472.5,122.5,767.0,-3.6500000000000004,1.85
2023-01-24 20:00:00+00:00,385.5,136.0,556.5,-3.3,2.3500000000000005
2023-01-24 21:00:00+00:00,331.0,116.0,546.0,-3.4000000000000004,2.5
2023-01-24 22:00:00+00:00,255.0,137.0,397.0,-4.1,2.1
2023-01-24 23:00:00+00:00,106.5,71.0,213.5,-6.050000000000001,1.55
2023-01-25 00:00:00+00:00,4.5,4.5,0.0,-8.45,1.3
2023-01-25 01:00:00+00:00,0.0,0.0,0.0,-9.95,1.4
2023-01-25 02:00:00+00:00,0.0,0.0,0.0,-10.55,1.5
2023-01-25 03:00:00+00:00,0.0,0.0,0.0,-10.7,1.55
2023-01-25 04:00:00+00:00,0.0,0.0,0.0,-10.8,1.5
2023-01-25 05:00:00+00:00,0.0,0.0,0.0,-11.0,1.5
2023-01-25 06:00:00+00:00,0.0,0.0,0.0,-11.2,1.45
2023-01-25 07:00:00+00:00,0.0,0.0,0.0,-11.4,1.35
2023-01-25 08:00:00+00:00,0.0,0.0,0.0,-11.65,1.35
2023-01-25 09:00:00+00:00,0.0,0.0,0.0,-11.700000000000001,1.3
2023-01-25 10:00:00+00:00,0.0,0.0,0.0,-11.65,1.3
2023-01-25 11:00:00+00:00,0.0,0.0,0.0,-11.65,1.4
2023-01-25 12:00:00+00:00,0.0,0.0,0.0,-11.5,1.4
2023-01-25 13:00:00+00:00,0.0,0.0,0.0,-11.350000000000001,1.4500000000000002
2023-01-25 14:00:00+00:00,0.0,0.0,0.0,-11.2,1.5
2023-01-25 15:00:00+00:00,25.0,22.5,33.5,-10.45,1.4000000000000001
2023-01-25 16:00:00+00:00,197.0,76.5,550.5,-8.2,1.25
2023-01-25 17:00:00+00:00,325.0,121.0,599.5,-5.5,1.5
2023-01-25 18:00:00+00:00,427.0,116.5,735.5,-3.9000000000000004,2.0
2023-01-25 19:00:00+00:00,410.0,176.5,507.0,-3.25,2.05
2023-01-25 20:00:00+00:00,341.0,118.5,492.0,-2.95,1.7500000000000002
2023-01-25 21:00:00+00:00,298.5,108.5,478.5,-2.85,1.2000000000000002
2023-01-25 22:00:00+00:00,255.0,111.0,477.0,-3.2,0.8
2023-01-25 23:00:00+00:00,115.5,40.5,440.0,-4.3500000000000005,0.9
2023-01-26 00:00:00+00:00,5.5,5.5,0.5,-6.300000000000001,1.25
2023-01-26 01:00:00+00:00,0.0,0.0,0.0,-8.7,1.5
2023-01-26 02:00:00+00:00,0.0,0.0,0.0,-10.7,1.6
2023-01-26 03:00:00+00:00,0.0,0.0,0.0,-12.15,1.6500000000000001
2023-01-26 04:00:00+00:00,0.0,0.0,0.0,-13.1,1.7000000000000002
2023-01-26 05:00:00+00:00,0.0,0.0,0.0,-13.75,1.7000000000000002
2023-01-26 06:00:00+00:00,0.0,0.0,0.0,-14.2,1.75
2023-01-26 07:00:00+00:00,0.0,0.0,0.0,-14.55,1.8
2023-01-26 08:00:00+00:00,0.0,0.0,0.0,-14.75,1.8
2023-01-26 09:00:00+00:00,0.0,0.0,0.0,-14.899999999999999,1.8
2023-01-26 10:00:00+00:00,0.0,0.0,0.0,-14.649999999999999,1.8
2023-01-26 11:00:00+00:00,0.0,0.0,0.0,-14.149999999999999,1.8
2023-01-26 12:00:00+00:00,0.0,0.0,0.0,-13.75,1.8
2023-01-26 13:00:00+00:00,0.0,0.0,0.0,-13.7,1.8
2023-01-26 14:00:00+00:00,0.0,0.0,0.0,-13.2,1.75
2023-01-26 15:00:00+00:00,49.0,31.5,239.0,-11.7,1.65
2023-01-26 16:00:00+00:00,205.0,68.0,615.5,-8.6,1.65
2023-01-26 17:00:00+00:00,340.5,110.0,671.5,-5.450000000000001,2.1500000000000004
2023-01-26 18:00:00+00:00,445.5,111.0,786.0,-3.6500000000000004,2.5500000000000003
2023-01-26 19:00:00+00:00,494.5,109.0,831.5,-2.75,2.45
2023-01-26 20:00:00+00:00,490.5,100.5,856.5,-2.4000000000000004,2.25
2023-01-26 21:00:00+00:00,428.0,95.0,828.5,-2.35,2.2
2023-01-26 22:00:00+00:00,305.5,69.0,775.0,-2.75,2.1
2023-01-26 23:00:00+00:00,129.0,67.5,353.0,-4.050000000000001,1.7500000000000002
2023-01-27 00:00:00+00:00,13.0,11.0,90.0,-6.050000000000001,1.4500000000000002
2023-01-27 01:00:00+00:00,0.0,0.0,0.0,-7.700000000000001,1.4
2023-01-27 02:00:00+00:00,0.0,0.0,0.0,-8.8,1.3
2023-01-27 03:00:00+00:00,0.0,0.0,0.0,-9.55,1.35
2023-01-27 04:00:00+00:00,0.0,0.0,0.0,-10.100000000000001,1.35
2023-01-27 05:00:00+00:00,0.0,0.0,0.0,-10.399999999999999,1.25
2023-01-27 06:00:00+00:00,0.0,0.0,0.0,-10.3,1.3
2023-01-27 07:00:00+00:00,0.0,0.0,0.0,-10.0,1.25
2023-01-27 08:00:00+00:00,0.0,0.0,0.0,-9.55,1.3
2023-01-27 09:00:00+00:00,0.0,0.0,0.0,-8.95,1.25
2023-01-27 10:00:00+00:00,0.0,0.0,0.0,-8.5,1.25
2023-01-27 11:00:00+00:00,0.0,0.0,0.0,-8.200000000000001,1.25
2023-01-27 12:00:00+00:00,0.0,0.0,0.0,-8.15,1.3
2023-01-27 13:00:00+00:00,0.0,0.0,0.0,-8.25,1.45
2023-01-27 14:00:00+00:00,0.0,0.0,0.0,-8.2,1.45
2023-01-27 15:00:00+00:00,43.0,34.0,122.5,-7.300000000000001,1.6500000000000001
2023-01-27 16:00:00+00:00,200.5,75.5,554.0,-5.2,2.25
2023-01-27 17:00:00+00:00,335.0,105.0,663.5,-3.1500000000000004,2.8500000000000005
2023-01-27 18:00:00+00:00,442.5,123.5,744.0,-2.35,2.8500000000000005
2023-01-27 19:00:00+00:00,428.5,187.0,516.5,-2.1,2.6500000000000004
2023-01-27 20:00:00+00:00,320.5,250.0,154.0,-2.0500000000000003,2.5
2023-01-27 21:00:00+00:00,284.5,99.0,457.5,-2.1,2.2
2023-01-27 22:00:00+00:00,259.0,110.5,479.0,-2.5,1.7
2023-01-27 23:00:00+00:00,100.5,69.5,175.0,-3.5500000000000003,1.25
2023-01-28 00:00:00+00:00,8.0,8.0,1.0,-5.0,1.05
2023-01-28 01:00:00+00:00,0.0,0.0,0.0,-6.1000000000000005,1.05
2023-01-28 02:00:00+00:00,0.0,0.0,0.0,-6.65,1.1
2023-01-28 03:00:00+00:00,0.0,0.0,0.0,-6.95,1.05
2023-01-28 04:00:00+00:00,0.0,0.0,0.0,-7.3,1.05
2023-01-28 05:00:00+00:00,0.0,0.0,0.0,-7.9,1.1
2023-01-28 06:00:00+00:00,0.0,0.0,0.0,-8.7,1.3
2023-01-28 07:00:00+00:00,0.0,0.0,0.0,-9.4,1.4000000000000001
2023-01-28 08:00:00+00:00,0.0,0.0,0.0,-9.7,1.4000000000000001
2023-01-28 09:00:00+00:00,0.0,0.0,0.0,-9.6,1.4000000000000001
2023-01-28 10:00:00+00:00,0.0,0.0,0.0,-9.4,1.4000000000000001
2023-01-28 11:00:00+00:00,0.0,0.0,0.0,-9.3,1.4000000000000001
2023-01-28 12:00:00+00:00,0.0,0.0,0.0,-9.25,1.35
2023-01-28 13:00:00+00:00,0.0,0.0,0.0,-9.1,1.35
2023-01-28 14:00:00+00:00,0.0,0.0,0.0,-8.9,1.25
2023-01-28 15:00:00+00:00,42.5,39.0,43.5,-7.949999999999999,1.15
2023-01-28 16:00:00+00:00,147.0,59.5,382.5,-5.95,1.15
2023-01-28 17:00:00+00:00,234.5,73.0,461.5,-4.15,1.5500000000000003
2023-01-28 18:00:00+00:00,343.0,182.5,370.5,-3.4000000000000004,1.9500000000000002
2023-01-28 19:00:00+00:00,515.5,73.5,936.5,-3.1500000000000004,2.1
2023-01-28 20:00:00+00:00,457.0,186.0,584.5,-3.1,2.1500000000000004
2023-01-28 21:00:00+00:00,244.5,146.0,240.0,-3.1500000000000004,2.0
2023-01-28 22:00:00+00:00,208.5,140.5,217.0,-3.35,1.5000000000000002
2023-01-28 23:00:00+00:00,139.0,78.5,336.0,-4.1000000000000005,1.0
2023-01-29 00:00:00+00:00,13.5,12.0,63.0,-5.0,0.8
2023-01-29 01:00:00+00:00,0.0,0.0,0.0,-5.45,0.7500000000000001
2023-01-29 02:00:00+00:00,0.0,0.0,0.0,-5.6499999999999995,0.65
2023-01-29 03:00:00+00:00,0.0,0.0,0.0,-6.1,0.7000000000000001
2023-01-29 04:00:00+00:00,0.0,0.0,0.0,-6.7,0.8
2023-01-29 05:00:00+00:00,0.0,0.0,0.0,-7.6499999999999995,1.0
2023-01-29 06:00:00+00:00,0.0,0.0,0.0,-8.75,1.1500000000000001
2023-01-29 07:00:00+00:00,0.0,0.0,0.0,-9.75,1.3
2023-01-29 08:00:00+00:00,0.0,0.0,0.0,-10.5,1.3
2023-01-29 09:00:00+00:00,0.0,0.0,0.0,-10.900000000000002,1.35
2023-01-29 10:00:00+00:00,0.0,0.0,0.0,-11.05,1.4000000000000001
2023-01-29 11:00:00+00:00,0.0,0.0,0.0,-11.1,1.4500000000000002
2023-01-29 12:00:00+00:00,0.0,0.0,0.0,-11.299999999999999,1.5
2023-01-29 13:00:00+00:00,0.0,0.0,0.0,-11.45,1.65
2023-01-29 14:00:00+00:00,0.0,0.0,0.0,-11.55,1.7500000000000002
2023-01-29 15:00:00+00:00,68.0,24.0,540.0,-10.9,1.85
2023-01-29 16:00:00+00:00,230.0,40.0,818.0,-9.3,1.95
2023-01-29 17:00:00+00:00,379.0,49.5,932.0,-8.0,2.1
2023-01-29 18:00:00+00:00,483.5,54.5,983.0,-7.35,2.0500000000000003
2023-01-29 19:00:00+00:00,536.0,56.5,1008.0,-7.05,2.0500000000000003
